stage	path	fn	line	verdict	note
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	low_weight_chains_to_remove	75	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	max_weight_chain_index	173	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	mutect_log_likelihood_ratio	123	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	new	278	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	partial_cmp	271	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	qual_to_error_prob	91	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	qual_to_log_error_prob	100	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	qual_to_log_prob	105	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_pruning.rs	remove_chains	379	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_evaluator.rs	add_locus_for_smoothed_activity	42	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_evaluator.rs	evaluate_hc_activity_state	21	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_evaluator.rs	hc_activity_after_locus_advance	80	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_evaluator.rs	pileup_at_locus	147	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	alignment_end_1based	217	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	assembly_reads_for_java_materialize_dump	289	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	assembly_reads_for_production	271	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	assembly_reference_read	23	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	clip_finalized_reads_in_place	172	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	clip_finalized_reads_to_region	161	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	finalize_owned_bam_records	95	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	finalize_region_reads_for_assembly	58	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	finalize_region_reads_for_assembly_owned	77	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	gatk_min_tail_quality_for_assembly	53	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	materialize_reference_haplotype_for_dump	262	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	padded_reference_loc	222	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	read_overlaps_padded_span	208	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	records_to_assembly_reads	293	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_finalize.rs	reference_haplotype_for_assembly_region	240	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	assembly_region_from_activity_profile_region	1027	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	begin_span	616	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	clear_previous_region_reads	774	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	commit_previous_region_reads	779	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	dedupe_shared_records_by_alignment_start	450	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	default	370	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	dump_assembly_region_features_tsv	242	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	dump_assembly_region_pileup_track_tsv	281	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	dump_assembly_region_reads_tsv	169	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	dump_assembly_region_reference_tsv	209	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	empty_shard_yields_no_regions	1045	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	eq	112	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	fill_region_shares_shard_records_as_arc_clones	1146	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	fill_region_with_pileup_data	814	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	fill_region_with_reads	708	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	finalize_profile_at_shard_end	662	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	finish_pending_region	844	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	flush_profile_to_pending	639	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	from	125	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	gatk_haplotype_caller_defaults	339	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	idx_overlaps_closed	683	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	idx_strictly_after_closed	693	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	ingest_reads_through_locus	670	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	iterator_runs_on_fixture_shard_and_bam	1320	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	load_all_records_for_contig	398	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	load_all_records_for_contig_raw	376	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	load_records_for_shard_raw	409	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	load_shard_dedupes_read_across_overlapping_padded_spans	1127	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	next_region	895	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	oversized_assembly_region_read_count_is_refused	1003	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	pending_region_waits_until_locus_after_padded_end	1099	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	profile_only_emits_inactive_tail_matches_iterator_contract	1073	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	refuse_oversized_assembly_region_reads	55	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	regions_attach_features_from_vcf_on_chr1_fixture	1237	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	regions_carry_full_reads_on_chr1_fixture	1291	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	regions_carry_reference_bases_on_chr1_fixture	1261	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	release_records_before_previous_window	796	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	shared_overlaps_closed	784	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	sort_record_indices	155	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	sync_read_qnames	144	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	take_pending_without_after_check	887	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	track_pileups_attaches_loci_on_active_span	1215	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	track_pileups_disjoint_padded_spans_depth_matches_java	1185	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	try_new	531	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	try_poll_pending_after_locus	876	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_iterator.rs	try_validate	355	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	apply_trim	146	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	default	64	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	dump_assembly_region_trim_tsv	401	n/a	test/dump helper
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	expand_within_contig	315	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	gatk_defaults	70	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	intersect_closed	321	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	load_trim_variants_tsv	368	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	longest_str_len_at_variant	334	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	merge_with_contiguous	329	tight	trivial getter/ctor
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	modern_snp_trim_narrows_active_and_padded	489	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	new	120	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	no_variants_yields_no_variation	477	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	no_variation	265	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	overlaps_active_region	34	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	region	459	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	trim	132	tight	short leaf; no safe absolute-speed win
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	trim_assembly_region	277	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	trim_legacy	211	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	trim_modern	160	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
05_assembly	gatk-haplotypecaller/src/assembly_region_trimmer.rs	trim_region_bounds	284	tight	reviewed isolation; no safe absolute-speed win without algo/parity change
